Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
2024-04-20,BF1551,Ornaments,Male,25,Memphis,No,15,0,15,1,15,4
2024-08-08,BF1543,Clothing,Male,22,Paris,Yes,100,50,150,1,150,1
2024-03-24,BF1554,Ornaments,Male,35,Sacramento,No,20,0,20,1,20,5
2023-12-05,BF1548,Clothing,Male,26,Cardiff,Yes,65,40,105,1,105,1
2024-01-12,BF1550,Clothing,Female,34,Austin,No,97,0,97,2,194,2
2024-06-27,BF1550,Clothing,Male,29,Liverpool,Yes,97,40,137,1,137,5
2024-01-26,BF1545,Other,Male,31,Montreal,Yes,10,25,35,4,140,2
2024-07-29,BF1549,Clothing,Female,20,New Delhi,Yes,130,70,200,1,200,5
2024-05-18,BF1548,Clothing,Female,20,Pittsburgh,No,65,0,65,2,130,2
2024-04-15,BF1545,Other,Male,33,Memphis,No,10,0,10,2,20,5
2024-06-27,BF1548,Clothing,Male,21,Sydney,Yes,65,100,165,1,165,4
2024-02-17,BF1545,Other,Female,23,Portland,No,10,0,10,1,10,3
2024-02-23,BF1543,Clothing,Male,33,New Delhi,Yes,100,70,170,1,170,4
2024-03-10,BF1548,Clothing,Male,24,Las Vegas,No,65,0,65,1,65,5
2024-08-09,BF1551,Ornaments,Male,22,Cleveland,No,15,0,15,1,15,2
2024-07-07,BF1544,Other,Female,33,Las Vegas,No,9,0,9,1,9,2
2024-06-29,BF1552,Ornaments,Male,30,Las Vegas,No,45,0,45,1,45,2
2023-11-25,BF1543,Clothing,Male,28,Cleveland,No,100,0,100,3,300,4
2024-01-02,BF1551,Ornaments,Male,31,Memphis,No,15,0,15,1,15,4
2024-09-03,BF1545,Other,Male,25,London,Yes,10,40,50,1,50,2
2024-05-02,BF1548,Clothing,Female,27,Pittsburgh,No,65,0,65,1,65,1
2024-01-23,BF1548,Clothing,Male,25,New York,No,65,0,65,1,65,5
2024-07-02,BF1554,Ornaments,Male,25,Austin,No,20,0,20,5,100,5
2024-11-02,BF1551,Ornaments,Male,28,Mumbai,Yes,15,70,85,1,85,3
2024-03-31,BF1543,Clothing,Male,28,San Francisco,No,100,0,100,1,100,5
2024-02-08,BF1545,Other,Male,22,Las Vegas,No,10,0,10,1,10,4
2024-09-23,BF1544,Other,Male,19,Portland,No,9,0,9,1,9,5
2024-05-08,BF1551,Ornaments,Male,31,Manchester,Yes,15,40,55,1,55,4
2024-07-24,BF1550,Clothing,Male,34,Manchester,Yes,97,40,137,1,137,1
2024-09-13,BF1549,Clothing,Female,23,Pittsburgh,No,130,0,130,1,130,5
2024-01-28,BF1547,Ornaments,Male,21,Dublin,Yes,32,40,72,1,72,5
2024-08-11,BF1544,Other,Female,20,Sacramento,No,9,0,9,4,36,2
2024-04-01,BF1553,Ornaments,Male,23,San Francisco,No,50,0,50,4,200,3
2024-07-12,BF1543,Clothing,Female,25,Cleveland,No,100,0,100,5,500,2
2024-06-22,BF1548,Clothing,Male,25,Paris,Yes,65,50,115,2,230,4
2024-10-02,BF1544,Other,Female,21,Las Vegas,No,9,0,9,1,9,4
2024-08-07,BF1548,Clothing,Female,19,Pittsburgh,No,65,0,65,3,195,1
2023-11-11,BF1550,Clothing,Male,19,Toronto,Yes,97,25,122,1,122,2
2023-12-11,BF1551,Ornaments,Female,27,Cardiff,Yes,15,40,55,3,165,3
2024-03-16,BF1551,Ornaments,Male,23,Cleveland,No,15,0,15,3,45,1
2023-12-23,BF1555,Other,Male,33,San Antonio,No,23,0,23,1,23,3
2024-07-23,BF1550,Clothing,Female,20,Pittsburgh,No,97,0,97,1,97,2
2024-09-20,BF1543,Clothing,Male,24,Paris,Yes,100,50,150,1,150,3
2024-06-30,BF1548,Clothing,Male,28,San Antonio,No,65,0,65,1,65,4
2024-06-19,BF1553,Ornaments,Female,30,New York,No,50,0,50,3,150,4
2024-04-06,BF1547,Ornaments,Male,29,San Francisco,No,32,0,32,1,32,2
2024-08-27,BF1544,Other,Male,32,Miami,No,9,0,9,3,27,5
2024-04-05,BF1550,Clothing,Male,35,Cleveland,No,97,0,97,5,485,5
2024-08-06,BF1554,Ornaments,Female,35,Austin,No,20,0,20,2,40,4
2024-05-21,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,4
2024-01-02,BF1545,Other,Male,28,Miami,No,10,0,10,1,10,5
2024-02-02,BF1544,Other,Female,30,Las Vegas,No,9,0,9,5,45,1
2024-10-09,BF1553,Ornaments,Male,18,Detroit,No,50,0,50,1,50,5
2024-04-16,BF1548,Clothing,Female,29,Cardiff,Yes,65,40,105,3,315,3
2024-10-29,BF1548,Clothing,Male,18,Pittsburgh,No,65,0,65,2,130,1
2023-12-08,BF1547,Ornaments,Male,21,Miami,No,32,0,32,2,64,1
2024-03-16,BF1548,Clothing,Male,24,Detroit,No,65,0,65,1,65,4
2024-06-27,BF1554,Ornaments,Female,34,Liverpool,Yes,20,40,60,2,120,4
2024-05-21,BF1550,Clothing,Male,33,New York,No,97,0,97,2,194,4
2024-01-30,BF1544,Other,Male,25,Cleveland,No,9,0,9,1,9,2
2024-05-18,BF1550,Clothing,Female,35,New Delhi,Yes,97,70,167,1,167,5
2023-12-15,BF1549,Clothing,Female,24,Detroit,No,130,0,130,1,130,5
2024-03-28,BF1554,Ornaments,Male,29,San Francisco,No,20,0,20,1,20,1
2024-01-26,BF1551,Ornaments,Male,35,Austin,No,15,0,15,1,15,2
2024-01-31,BF1544,Other,Male,27,Las Vegas,No,9,0,9,1,9,4
2023-12-18,BF1545,Other,Male,27,Austin,No,10,0,10,4,40,1
2024-09-26,BF1555,Other,Male,19,New Jersey,No,23,0,23,5,115,1
2024-10-12,BF1543,Clothing,Male,20,Pittsburgh,No,100,0,100,1,100,4
2024-08-21,BF1543,Clothing,Male,28,New York,No,100,0,100,1,100,5
2024-07-28,BF1545,Other,Female,28,Pittsburgh,No,10,0,10,4,40,4
2024-10-30,BF1548,Clothing,Male,22,Miami,No,65,0,65,1,65,5
2024-05-31,BF1548,Clothing,Male,24,Cardiff,Yes,65,40,105,1,105,1
2023-11-23,BF1551,Ornaments,Female,18,Paris,Yes,15,50,65,1,65,4
2024-05-12,BF1548,Clothing,Female,19,New Delhi,Yes,65,70,135,1,135,2
2024-04-04,BF1550,Clothing,Male,22,Liverpool,Yes,97,40,137,1,137,5
2024-05-27,BF1545,Other,Male,28,Austin,No,10,0,10,3,30,1
2024-01-24,BF1551,Ornaments,Male,30,Las Vegas,No,15,0,15,4,60,3
2024-03-12,BF1553,Ornaments,Male,24,San Antonio,No,50,0,50,2,100,4
2024-01-06,BF1551,Ornaments,Female,33,New Jersey,No,15,0,15,1,15,5
2024-01-10,BF1549,Clothing,Male,30,Dublin,Yes,130,40,170,1,170,1
2024-01-16,BF1548,Clothing,Male,31,New York,No,65,0,65,1,65,4
2024-01-31,BF1551,Ornaments,Male,31,Memphis,No,15,0,15,1,15,4
2024-02-20,BF1545,Other,Male,24,New Jersey,No,10,0,10,1,10,2
2024-03-03,BF1548,Clothing,Male,21,Austin,No,65,0,65,1,65,4
2024-04-25,BF1544,Other,Male,28,Paris,Yes,9,50,59,1,59,2
2024-05-13,BF1550,Clothing,Male,35,Austin,No,97,0,97,4,388,5
2024-03-25,BF1544,Other,Male,26,New York,No,9,0,9,1,9,4
2024-06-26,BF1545,Other,Male,27,Detroit,No,10,0,10,4,40,4
2024-08-23,BF1548,Clothing,Male,31,Glasgow,Yes,65,40,105,1,105,1
2024-05-31,BF1543,Clothing,Female,24,Sydney,Yes,100,100,200,2,400,4
2024-02-27,BF1550,Clothing,Female,34,Las Vegas,No,97,0,97,1,97,5
2024-10-02,BF1543,Clothing,Male,29,New Delhi,Yes,100,70,170,1,170,5
2024-07-10,BF1554,Ornaments,Male,28,Portland,No,20,0,20,1,20,1
2024-04-29,BF1551,Ornaments,Female,21,London,Yes,15,40,55,4,220,1
2024-04-06,BF1554,Ornaments,Male,21,Manchester,Yes,20,40,60,1,60,4
2024-04-29,BF1548,Clothing,Male,21,Toronto,Yes,65,25,90,3,270,3
2024-08-02,BF1544,Other,Male,31,Memphis,No,9,0,9,2,18,1
2023-12-07,BF1550,Clothing,Female,30,Miami,No,97,0,97,1,97,1
2024-06-14,BF1548,Clothing,Male,24,Austin,No,65,0,65,2,130,5
2024-09-08,BF1547,Ornaments,Male,23,New York,No,32,0,32,1,32,2
2024-05-15,BF1548,Clothing,Female,29,Portland,No,65,0,65,1,65,5
2024-01-05,BF1551,Ornaments,Male,31,London,Yes,15,40,55,1,55,4
2024-05-27,BF1548,Clothing,Female,33,Paris,Yes,65,50,115,3,345,4
2024-03-28,BF1550,Clothing,Female,18,Las Vegas,No,97,0,97,5,485,1
2024-10-13,BF1548,Clothing,Male,32,New Jersey,No,65,0,65,1,65,4
2024-06-05,BF1543,Clothing,Male,30,London,Yes,100,40,140,4,560,4
2024-10-29,BF1546,Clothing,Male,29,Portland,No,118,0,118,1,118,5
2024-09-07,BF1550,Clothing,Male,34,Austin,No,97,0,97,1,97,4
2024-02-20,BF1543,Clothing,Male,35,Pittsburgh,No,100,0,100,1,100,4
2024-05-12,BF1546,Clothing,Male,29,Manchester,Yes,118,40,158,1,158,1
2024-09-24,BF1548,Clothing,Male,22,Sacramento,No,65,0,65,3,195,5
2024-05-25,BF1551,Ornaments,Female,22,Cleveland,No,15,0,15,4,60,3
2024-03-12,BF1543,Clothing,Female,28,Detroit,No,100,0,100,1,100,1
2024-05-25,BF1554,Ornaments,Female,26,Cardiff,Yes,20,40,60,2,120,4
2024-01-23,BF1549,Clothing,Male,18,Paris,Yes,130,50,180,3,540,4
2024-01-30,BF1544,Other,Male,23,Portland,No,9,0,9,1,9,5
2024-09-29,BF1543,Clothing,Female,20,Detroit,No,100,0,100,1,100,5
2024-10-06,BF1550,Clothing,Male,18,Detroit,No,97,0,97,2,194,5
2024-02-28,BF1553,Ornaments,Female,25,San Francisco,No,50,0,50,2,100,2
2024-10-18,BF1550,Clothing,Male,24,San Francisco,No,97,0,97,1,97,3
2024-04-05,BF1548,Clothing,Male,22,Memphis,No,65,0,65,1,65,4
2024-02-23,BF1545,Other,Female,34,Sacramento,No,10,0,10,4,40,4
2024-07-27,BF1552,Ornaments,Male,33,New Jersey,No,45,0,45,2,90,5
2024-01-01,BF1548,Clothing,Male,25,Pittsburgh,No,65,0,65,1,65,4
2024-05-08,BF1550,Clothing,Female,23,Las Vegas,No,97,0,97,2,194,4
2024-01-24,BF1543,Clothing,Male,30,Austin,No,100,0,100,1,100,3
2024-03-05,BF1551,Ornaments,Female,30,Detroit,No,15,0,15,5,75,4
2024-02-23,BF1550,Clothing,Female,34,Portland,No,97,0,97,1,97,5
2024-05-26,BF1550,Clothing,Male,21,Manchester,Yes,97,40,137,2,274,4
2024-08-24,BF1548,Clothing,Male,25,Cleveland,No,65,0,65,1,65,4
2024-06-07,BF1546,Clothing,Male,20,Dublin,Yes,118,40,158,2,316,5
2024-10-03,BF1551,Ornaments,Female,33,Dublin,Yes,15,40,55,1,55,5
2024-02-23,BF1543,Clothing,Male,20,Mumbai,Yes,100,70,170,5,850,3
2024-02-26,BF1543,Clothing,Male,34,Glasgow,Yes,100,40,140,1,140,2
2023-11-05,BF1547,Ornaments,Female,20,Portland,No,32,0,32,4,128,2
2024-05-18,BF1545,Other,Male,32,Portland,No,10,0,10,2,20,5
2024-07-16,BF1552,Ornaments,Male,26,Pittsburgh,No,45,0,45,1,45,4
2024-06-26,BF1548,Clothing,Female,24,Memphis,No,65,0,65,1,65,4
2024-04-30,BF1549,Clothing,Female,34,Portland,No,130,0,130,1,130,5
2024-02-06,BF1548,Clothing,Female,21,Las Vegas,No,65,0,65,1,65,4
2023-12-25,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,5
2024-03-25,BF1544,Other,Male,31,Sacramento,No,9,0,9,2,18,3
2024-05-10,BF1544,Other,Male,29,New Jersey,No,9,0,9,1,9,5
2024-01-05,BF1551,Ornaments,Male,29,Paris,Yes,15,50,65,5,325,5
2024-01-01,BF1551,Ornaments,Male,33,Detroit,No,15,0,15,3,45,5
2024-06-08,BF1543,Clothing,Male,34,Sydney,Yes,100,100,200,2,400,4
2024-02-28,BF1549,Clothing,Male,24,San Antonio,No,130,0,130,1,130,4
2024-03-24,BF1548,Clothing,Male,19,New York,No,65,0,65,1,65,5
2024-04-29,BF1543,Clothing,Male,31,Austin,No,100,0,100,1,100,1
2024-07-13,BF1550,Clothing,Male,31,San Francisco,No,97,0,97,1,97,5
2024-04-01,BF1545,Other,Male,26,Portland,No,10,0,10,1,10,3
2024-03-23,BF1545,Other,Male,26,Paris,Yes,10,50,60,1,60,5
2024-10-09,BF1545,Other,Male,24,Glasgow,Yes,10,40,50,4,200,3
2024-05-05,BF1548,Clothing,Male,19,Memphis,No,65,0,65,1,65,5
2024-02-08,BF1554,Ornaments,Male,32,Sacramento,No,20,0,20,4,80,4
2024-02-02,BF1549,Clothing,Male,27,New York,No,130,0,130,1,130,4
2024-01-13,BF1551,Ornaments,Male,22,Detroit,No,15,0,15,1,15,4
2024-02-04,BF1551,Ornaments,Male,32,Manchester,Yes,15,40,55,1,55,5
2024-06-14,BF1544,Other,Male,34,Austin,No,9,0,9,2,18,2
2024-09-06,BF1547,Ornaments,Female,26,San Francisco,No,32,0,32,2,64,4
2024-10-22,BF1544,Other,Female,20,Portland,No,9,0,9,1,9,5
2024-03-27,BF1550,Clothing,Male,31,Portland,No,97,0,97,2,194,1
2024-09-27,BF1545,Other,Female,28,San Antonio,No,10,0,10,1,10,2
2024-02-23,BF1553,Ornaments,Male,30,Portland,No,50,0,50,1,50,1
2024-03-23,BF1547,Ornaments,Male,25,Sacramento,No,32,0,32,1,32,5
2024-07-24,BF1552,Ornaments,Male,21,San Francisco,No,45,0,45,1,45,1
2024-09-01,BF1550,Clothing,Female,26,Cardiff,Yes,97,40,137,1,137,3
2024-09-09,BF1546,Clothing,Male,19,Montreal,Yes,118,25,143,1,143,5
2024-07-18,BF1554,Ornaments,Male,20,Manchester,Yes,20,40,60,5,300,5
2024-10-03,BF1547,Ornaments,Male,27,Toronto,Yes,32,25,57,1,57,3
2024-03-13,BF1554,Ornaments,Female,33,Montreal,Yes,20,25,45,1,45,3
2024-06-22,BF1551,Ornaments,Male,34,Memphis,No,15,0,15,2,30,3
2024-06-29,BF1543,Clothing,Male,34,Mumbai,Yes,100,70,170,4,680,2
2024-06-26,BF1548,Clothing,Male,33,Montreal,Yes,65,25,90,1,90,3
2024-02-15,BF1543,Clothing,Male,31,Sydney,Yes,100,100,200,1,200,1
2024-04-06,BF1543,Clothing,Female,30,Glasgow,Yes,100,40,140,1,140,4
2024-02-29,BF1544,Other,Male,34,London,Yes,9,40,49,1,49,3
2024-10-14,BF1550,Clothing,Male,26,Liverpool,Yes,97,40,137,1,137,5
2023-11-18,BF1551,Ornaments,Male,31,Liverpool,Yes,15,40,55,1,55,4
2024-04-10,BF1548,Clothing,Male,20,Mumbai,Yes,65,70,135,1,135,5
2024-05-17,BF1554,Ornaments,Female,30,Pittsburgh,No,20,0,20,1,20,5
2024-07-07,BF1550,Clothing,Female,21,Toronto,Yes,97,25,122,2,244,4
2024-04-19,BF1543,Clothing,Female,33,New York,No,100,0,100,1,100,4
2024-09-22,BF1551,Ornaments,Male,22,Las Vegas,No,15,0,15,1,15,2
2023-11-30,BF1550,Clothing,Male,19,Memphis,No,97,0,97,1,97,5
2024-08-27,BF1551,Ornaments,Male,26,Cardiff,Yes,15,40,55,2,110,3
2023-11-23,BF1552,Ornaments,Male,26,New Jersey,No,45,0,45,3,135,2
2024-07-05,BF1548,Clothing,Male,20,London,Yes,65,40,105,1,105,3
2024-03-03,BF1548,Clothing,Male,29,Pittsburgh,No,65,0,65,3,195,5
2024-07-28,BF1544,Other,Female,23,Manchester,Yes,9,40,49,2,98,4
2024-08-01,BF1546,Clothing,Male,25,Pittsburgh,No,118,0,118,3,354,3
2024-08-26,BF1550,Clothing,Male,20,Liverpool,Yes,97,40,137,2,274,4
2024-05-03,BF1544,Other,Male,24,Paris,Yes,9,50,59,2,118,5
2024-06-05,BF1549,Clothing,Male,23,San Francisco,No,130,0,130,3,390,2
2024-10-27,BF1550,Clothing,Male,32,Liverpool,Yes,97,40,137,1,137,1
2023-12-24,BF1543,Clothing,Female,28,Pittsburgh,No,100,0,100,1,100,2
2023-12-14,BF1544,Other,Male,31,New Jersey,No,9,0,9,1,9,2
2024-03-05,BF1548,Clothing,Female,20,Memphis,No,65,0,65,1,65,4
2024-03-24,BF1547,Ornaments,Male,29,New Jersey,No,32,0,32,3,96,4
2024-08-18,BF1548,Clothing,Male,22,San Francisco,No,65,0,65,1,65,4
2024-09-30,BF1544,Other,Male,25,San Francisco,No,9,0,9,2,18,3
2024-05-31,BF1551,Ornaments,Male,34,New York,No,15,0,15,2,30,2
2024-01-09,BF1548,Clothing,Female,28,Austin,No,65,0,65,3,195,3
2024-01-24,BF1545,Other,Male,22,Portland,No,10,0,10,2,20,4
2024-06-27,BF1552,Ornaments,Male,20,San Antonio,No,45,0,45,1,45,5
2024-01-15,BF1554,Ornaments,Male,24,Glasgow,Yes,20,40,60,1,60,5
2023-11-18,BF1550,Clothing,Male,31,San Francisco,No,97,0,97,1,97,2
2024-01-18,BF1544,Other,Male,23,San Francisco,No,9,0,9,3,27,4
2024-02-18,BF1546,Clothing,Male,21,Portland,No,118,0,118,1,118,2
2024-08-17,BF1549,Clothing,Male,22,Miami,No,130,0,130,2,260,1
2024-03-30,BF1548,Clothing,Male,23,Mumbai,Yes,65,70,135,3,405,5
2024-09-14,BF1545,Other,Female,32,Dublin,Yes,10,40,50,1,50,3
2023-11-29,BF1544,Other,Male,21,San Francisco,No,9,0,9,3,27,5
2024-10-17,BF1550,Clothing,Male,32,Memphis,No,97,0,97,1,97,5
2023-11-24,BF1550,Clothing,Male,29,Cleveland,No,97,0,97,1,97,2
2024-09-07,BF1546,Clothing,Male,25,Manchester,Yes,118,40,158,1,158,1
2024-06-04,BF1549,Clothing,Female,27,London,Yes,130,40,170,1,170,4
2024-10-23,BF1550,Clothing,Male,30,Cleveland,No,97,0,97,3,291,3
2024-03-13,BF1552,Ornaments,Male,19,Paris,Yes,45,50,95,1,95,4
2024-03-03,BF1552,Ornaments,Male,33,Liverpool,Yes,45,40,85,2,170,2
2024-09-13,BF1543,Clothing,Male,34,Portland,No,100,0,100,3,300,4
2024-07-27,BF1554,Ornaments,Male,26,San Antonio,No,20,0,20,1,20,5
2024-04-17,BF1549,Clothing,Male,18,Miami,No,130,0,130,1,130,5
2024-07-13,BF1548,Clothing,Female,21,Pittsburgh,No,65,0,65,4,260,4
2024-05-15,BF1548,Clothing,Female,28,Cleveland,No,65,0,65,1,65,4
2024-01-03,BF1550,Clothing,Male,32,Manchester,Yes,97,40,137,1,137,3
2024-08-27,BF1546,Clothing,Male,24,Cardiff,Yes,118,40,158,1,158,5
2024-11-01,BF1543,Clothing,Male,26,New Delhi,Yes,100,70,170,1,170,4
2024-10-22,BF1554,Ornaments,Male,18,Memphis,No,20,0,20,2,40,4
2023-11-18,BF1551,Ornaments,Female,32,Cleveland,No,15,0,15,4,60,5
2024-03-02,BF1543,Clothing,Male,19,San Antonio,No,100,0,100,1,100,3
2024-09-04,BF1548,Clothing,Male,23,Glasgow,Yes,65,40,105,1,105,5
2024-02-14,BF1549,Clothing,Male,35,San Francisco,No,130,0,130,1,130,4
2024-06-06,BF1548,Clothing,Male,31,Liverpool,Yes,65,40,105,1,105,1
2024-07-25,BF1549,Clothing,Male,31,Cleveland,No,130,0,130,1,130,4
2024-01-14,BF1550,Clothing,Male,30,Las Vegas,No,97,0,97,1,97,3
2024-08-07,BF1550,Clothing,Male,32,New Jersey,No,97,0,97,1,97,5
2024-07-25,BF1547,Ornaments,Female,21,San Francisco,No,32,0,32,3,96,5
2024-09-28,BF1550,Clothing,Male,25,San Antonio,No,97,0,97,3,291,5
2024-02-07,BF1551,Ornaments,Female,21,San Antonio,No,15,0,15,1,15,5
2024-05-09,BF1548,Clothing,Male,20,Las Vegas,No,65,0,65,1,65,2
2024-04-30,BF1546,Clothing,Male,21,Liverpool,Yes,118,40,158,1,158,4
2024-02-29,BF1550,Clothing,Male,18,Mumbai,Yes,97,70,167,1,167,1
2024-05-22,BF1543,Clothing,Male,26,Cleveland,No,100,0,100,1,100,1
2023-12-17,BF1548,Clothing,Male,31,Detroit,No,65,0,65,1,65,3
2024-04-12,BF1551,Ornaments,Female,34,Detroit,No,15,0,15,1,15,1
2024-06-06,BF1544,Other,Male,19,Cleveland,No,9,0,9,2,18,5
2024-08-07,BF1551,Ornaments,Male,29,Cleveland,No,15,0,15,1,15,3
2024-09-21,BF1548,Clothing,Female,29,San Antonio,No,65,0,65,1,65,3
2023-11-29,BF1548,Clothing,Male,34,Austin,No,65,0,65,1,65,3
2024-09-07,BF1546,Clothing,Female,34,New Jersey,No,118,0,118,2,236,4
2024-02-22,BF1551,Ornaments,Male,22,Sacramento,No,15,0,15,1,15,3
2023-11-20,BF1552,Ornaments,Male,22,Pittsburgh,No,45,0,45,2,90,1
2024-05-30,BF1545,Other,Male,25,Dublin,Yes,10,40,50,4,200,5
2024-03-25,BF1549,Clothing,Female,23,Las Vegas,No,130,0,130,2,260,4
2023-11-14,BF1544,Other,Male,24,New Jersey,No,9,0,9,1,9,3
2024-04-20,BF1553,Ornaments,Male,30,Portland,No,50,0,50,1,50,3
2024-06-15,BF1550,Clothing,Male,22,Cleveland,No,97,0,97,1,97,5
2024-03-13,BF1544,Other,Male,25,Sacramento,No,9,0,9,1,9,1
2024-05-11,BF1543,Clothing,Male,35,Sydney,Yes,100,100,200,2,400,4
2024-02-12,BF1548,Clothing,Male,28,Pittsburgh,No,65,0,65,5,325,1
2024-08-18,BF1548,Clothing,Female,23,Pittsburgh,No,65,0,65,1,65,4
2023-12-10,BF1546,Clothing,Female,32,New Jersey,No,118,0,118,2,236,1
2024-04-11,BF1548,Clothing,Female,33,Paris,Yes,65,50,115,2,230,4
2024-04-15,BF1548,Clothing,Female,33,Miami,No,65,0,65,2,130,1
2023-11-11,BF1545,Other,Female,20,Paris,Yes,10,50,60,1,60,1
2024-01-12,BF1551,Ornaments,Male,29,Austin,No,15,0,15,1,15,2
2024-11-04,BF1552,Ornaments,Female,26,New York,No,45,0,45,2,90,5
2024-05-23,BF1548,Clothing,Female,20,Las Vegas,No,65,0,65,1,65,2
2024-02-24,BF1549,Clothing,Male,34,Liverpool,Yes,130,40,170,1,170,1
2023-11-08,BF1552,Ornaments,Female,18,Detroit,No,45,0,45,1,45,1
2024-10-14,BF1548,Clothing,Female,31,Sydney,Yes,65,100,165,1,165,5
2024-03-26,BF1543,Clothing,Male,30,Cleveland,No,100,0,100,1,100,2
2024-03-28,BF1546,Clothing,Male,29,New Delhi,Yes,118,70,188,1,188,5
2024-06-18,BF1548,Clothing,Female,23,Cleveland,No,65,0,65,1,65,3
2024-03-14,BF1552,Ornaments,Female,26,San Francisco,No,45,0,45,4,180,1
2023-11-11,BF1551,Ornaments,Male,24,Las Vegas,No,15,0,15,1,15,1
2024-07-19,BF1544,Other,Male,29,Miami,No,9,0,9,1,9,5
2024-04-21,BF1552,Ornaments,Male,31,Miami,No,45,0,45,2,90,5
2024-06-28,BF1545,Other,Male,18,Paris,Yes,10,50,60,1,60,2
2024-09-25,BF1546,Clothing,Male,27,Cardiff,Yes,118,40,158,2,316,2
2023-12-01,BF1554,Ornaments,Female,29,Austin,No,20,0,20,2,40,3
2024-09-09,BF1554,Ornaments,Female,19,San Francisco,No,20,0,20,1,20,3
2024-07-12,BF1548,Clothing,Male,26,Miami,No,65,0,65,1,65,2
2024-02-03,BF1543,Clothing,Male,31,Las Vegas,No,100,0,100,3,300,4
2023-11-28,BF1546,Clothing,Male,27,San Francisco,No,118,0,118,1,118,4
2024-09-15,BF1543,Clothing,Male,18,Portland,No,100,0,100,1,100,5
2024-01-05,BF1548,Clothing,Male,19,New Jersey,No,65,0,65,1,65,1
2024-08-24,BF1547,Ornaments,Female,26,Austin,No,32,0,32,2,64,4
2024-10-03,BF1544,Other,Male,25,Montreal,Yes,9,25,34,1,34,2
2024-02-11,BF1546,Clothing,Male,32,Las Vegas,No,118,0,118,1,118,4
2024-02-07,BF1554,Ornaments,Female,28,San Francisco,No,20,0,20,3,60,5
2024-03-12,BF1550,Clothing,Male,29,Paris,Yes,97,50,147,1,147,1
2024-07-10,BF1551,Ornaments,Male,21,Cardiff,Yes,15,40,55,5,275,4
2024-08-25,BF1548,Clothing,Male,20,New Jersey,No,65,0,65,1,65,5
2024-09-21,BF1543,Clothing,Female,30,Sacramento,No,100,0,100,4,400,2
2024-02-03,BF1548,Clothing,Male,26,New Jersey,No,65,0,65,1,65,1
2024-10-05,BF1544,Other,Male,26,Pittsburgh,No,9,0,9,1,9,1
2023-12-17,BF1551,Ornaments,Male,27,New York,No,15,0,15,4,60,5
2024-09-26,BF1548,Clothing,Female,35,Cleveland,No,65,0,65,3,195,4
2024-05-25,BF1548,Clothing,Male,30,San Antonio,No,65,0,65,1,65,4
2024-04-18,BF1544,Other,Female,32,Detroit,No,9,0,9,1,9,1
2024-01-30,BF1554,Ornaments,Female,20,Las Vegas,No,20,0,20,1,20,2
2024-05-28,BF1548,Clothing,Male,26,Cardiff,Yes,65,40,105,1,105,5
2024-05-15,BF1549,Clothing,Male,24,Portland,No,130,0,130,3,390,5
2024-02-24,BF1543,Clothing,Male,25,Cleveland,No,100,0,100,1,100,4
2024-09-21,BF1543,Clothing,Male,19,Austin,No,100,0,100,1,100,5
2024-06-06,BF1548,Clothing,Female,20,Portland,No,65,0,65,1,65,3
2024-03-27,BF1543,Clothing,Male,25,Sacramento,No,100,0,100,1,100,4
2024-03-30,BF1544,Other,Female,22,Glasgow,Yes,9,40,49,1,49,3
2024-04-04,BF1551,Ornaments,Female,31,London,Yes,15,40,55,1,55,1
2024-07-12,BF1545,Other,Male,29,Paris,Yes,10,50,60,1,60,3
2024-01-16,BF1543,Clothing,Male,29,Sydney,Yes,100,100,200,2,400,4
2024-06-07,BF1545,Other,Male,23,Memphis,No,10,0,10,1,10,4
2024-03-10,BF1543,Clothing,Male,24,Las Vegas,No,100,0,100,1,100,5
2024-06-28,BF1550,Clothing,Male,23,New Jersey,No,97,0,97,1,97,1
2024-10-20,BF1545,Other,Male,21,Portland,No,10,0,10,1,10,5
2024-06-04,BF1546,Clothing,Female,19,New Jersey,No,118,0,118,1,118,3
2024-07-29,BF1552,Ornaments,Female,18,New Jersey,No,45,0,45,1,45,4
2024-08-22,BF1549,Clothing,Male,21,Dublin,Yes,130,40,170,1,170,4
2024-04-29,BF1551,Ornaments,Male,30,Pittsburgh,No,15,0,15,1,15,3
2023-11-22,BF1554,Ornaments,Male,32,San Antonio,No,20,0,20,3,60,1
2024-06-11,BF1551,Ornaments,Female,20,Toronto,Yes,15,25,40,1,40,5
2023-11-12,BF1545,Other,Male,30,San Francisco,No,10,0,10,1,10,1
2024-02-01,BF1543,Clothing,Male,25,Miami,No,100,0,100,1,100,1
2023-11-13,BF1551,Ornaments,Male,26,Dublin,Yes,15,40,55,1,55,4
2024-01-15,BF1544,Other,Female,35,Cleveland,No,9,0,9,1,9,2
2024-04-30,BF1551,Ornaments,Male,29,Liverpool,Yes,15,40,55,1,55,5
2024-07-05,BF1543,Clothing,Male,18,Austin,No,100,0,100,1,100,3
2024-07-30,BF1547,Ornaments,Male,20,Las Vegas,No,32,0,32,1,32,4
2024-01-20,BF1548,Clothing,Male,18,London,Yes,65,40,105,1,105,3
